,ExtCondensTurbineOP.hp_steam_machine_opt_array,ExtCondensTurbineOP.lp_steam_machine_opt_array,ExtCondensTurbineOP.electricity_machine_opt_array
2020-08-17 01:13:00,65.35723925716574,15.805012905554472,8.97833097391917
2020-08-17 01:14:00,65.35723925716574,15.805012905554472,8.97833097391917
2020-08-17 01:15:00,65.35723925716574,15.805012905554472,8.97833097391917
2020-08-17 01:16:00,65.35723925716574,15.805012905554472,8.97833097391917
2020-08-17 01:17:00,65.35723925716574,15.805012905554472,8.97833097391917
2020-08-17 01:18:00,65.3262285454326,13.719993779184463,9.190001137339607
2020-08-17 01:19:00,65.3262285454326,13.719993779184463,9.190001137339607
2020-08-17 01:20:00,65.3262285454326,13.719993779184463,9.190001137339607
2020-08-17 01:21:00,65.3262285454326,13.719993779184463,9.190001137339607
2020-08-17 01:22:00,65.3262285454326,13.719993779184463,9.190001137339607
2020-08-17 01:23:00,65.3262285454326,13.719993779184463,9.190001137339607
2020-08-17 01:24:00,65.3262285454326,13.719993779184463,9.190001137339607
2020-08-17 01:25:00,65.3262285454326,13.719993779184463,9.190001137339607
2020-08-17 01:26:00,65.5899999998667,15.180004602434574,9.44999911169872
2020-08-17 01:27:00,65.5899999998667,15.180004602434574,9.44999911169872
2020-08-17 01:28:00,65.5899999998667,15.180004602434574,9.44999911169872
2020-08-17 01:29:00,65.5899999998667,15.180004602434574,9.44999911169872
2020-08-17 01:30:00,65.5899999998667,15.180004602434574,9.44999911169872
2020-08-17 01:31:00,65.5899999998667,15.180004602434574,9.44999911169872
2020-08-17 01:32:00,65.5899999998667,15.180004602434574,9.44999911169872
2020-08-17 01:33:00,65.5899999998667,15.180004602434574,9.44999911169872
2020-08-17 01:34:00,65.84999999996792,14.920000000000758,9.519139999992285
2020-08-17 01:35:00,65.84999999996792,14.920000000000758,9.519139999992285
2020-08-17 01:36:00,65.84999999996792,14.920000000000758,9.519139999992285
2020-08-17 01:37:00,65.84999999996792,14.920000000000758,9.519139999992285
2020-08-17 01:38:00,65.84999999996792,14.920000000000758,9.519139999992285
2020-08-17 01:39:00,65.84999999996792,14.920000000000758,9.519139999992285
2020-08-17 01:40:00,65.84999999996792,14.920000000000758,9.519139999992285
2020-08-17 01:41:00,65.84999999996792,14.920000000000758,9.519139999992285
2020-08-17 01:42:00,66.13999999927202,15.49000460245279,9.40999911155486
2020-08-17 01:43:00,66.13999999927202,15.49000460245279,9.40999911155486
2020-08-17 01:44:00,66.13999999927202,15.49000460245279,9.40999911155486
2020-08-17 01:45:00,66.13999999927202,15.49000460245279,9.40999911155486
2020-08-17 01:46:00,66.13999999927202,15.49000460245279,9.40999911155486
2020-08-17 01:47:00,66.13999999927202,15.49000460245279,9.40999911155486
2020-08-17 01:48:00,66.13999999927202,15.49000460245279,9.40999911155486
2020-08-17 01:49:00,66.13999999927202,15.49000460245279,9.40999911155486
2020-08-17 01:50:00,66.81999999994318,14.400000000001613,9.614029999986279
2020-08-17 01:51:00,66.81999999994318,14.400000000001613,9.614029999986279
2020-08-17 01:52:00,66.81999999994318,14.400000000001613,9.614029999986279
2020-08-17 01:53:00,66.81999999994318,14.400000000001613,9.614029999986279
2020-08-17 01:54:00,66.81999999994318,14.400000000001613,9.614029999986279
2020-08-17 01:55:00,66.81999999994318,14.400000000001613,9.614029999986279
2020-08-17 01:56:00,66.81999999994318,14.400000000001613,9.614029999986279
2020-08-17 01:57:00,66.81999999994318,14.400000000001613,9.614029999986279
2020-08-17 01:58:00,61.44084718972913,13.519993779170086,8.750001137396366
2020-08-17 01:59:00,61.44084718972913,13.519993779170086,8.750001137396366
2020-08-17 02:00:00,61.44084718972913,13.519993779170086,8.750001137396366
2020-08-17 02:01:00,61.44084718972913,13.519993779170086,8.750001137396366
2020-08-17 02:02:00,61.44084718972913,13.519993779170086,8.750001137396366
2020-08-17 02:03:00,61.44084718972913,13.519993779170086,8.750001137396366
2020-08-17 02:04:00,61.44084718972913,13.519993779170086,8.750001137396366
2020-08-17 02:05:00,61.44084718972913,13.519993779170086,8.750001137396366
2020-08-17 02:06:00,65.91557882814391,15.009993779175758,9.206667804061155
2020-08-17 02:07:00,65.91557882814391,15.009993779175758,9.206667804061155
2020-08-17 02:08:00,65.91557882814391,15.009993779175758,9.206667804061155
2020-08-17 02:09:00,65.91557882814391,15.009993779175758,9.206667804061155
2020-08-17 02:10:00,65.91557882814391,15.009993779175758,9.206667804061155
2020-08-17 02:11:00,65.91557882814391,15.009993779175758,9.206667804061155
2020-08-17 02:12:00,65.91557882814391,15.009993779175758,9.206667804061155
2020-08-17 02:13:00,65.91557882814391,15.009993779175758,9.206667804061155
2020-08-17 02:14:00,64.08999999982701,15.070004602435764,8.794569111689125
2020-08-17 02:15:00,64.08999999982701,15.070004602435764,8.794569111689125
2020-08-17 02:16:00,64.08999999982701,15.070004602435764,8.794569111689125
2020-08-17 02:17:00,64.08999999982701,15.070004602435764,8.794569111689125
2020-08-17 02:18:00,64.08999999982701,15.070004602435764,8.794569111689125
2020-08-17 02:19:00,64.08999999982701,15.070004602435764,8.794569111689125
2020-08-17 02:20:00,64.08999999982701,15.070004602435764,8.794569111689125
2020-08-17 02:21:00,64.08999999982701,15.070004602435764,8.794569111689125
2020-08-17 02:22:00,72.80000000005234,14.766663998760844,8.606093848251511
2020-08-17 02:23:00,72.80000000005234,14.766663998760844,8.606093848251511
2020-08-17 02:24:00,72.80000000005234,14.766663998760844,8.606093848251511
2020-08-17 02:25:00,72.80000000005234,14.766663998760844,8.606093848251511
2020-08-17 02:26:00,72.80000000005234,14.766663998760844,8.606093848251511
2020-08-17 02:27:00,72.80000000005234,14.766663998760844,8.606093848251511
2020-08-17 02:28:00,72.80000000005234,14.766663998760844,8.606093848251511
2020-08-17 02:29:00,72.80000000005234,14.766663998760844,8.606093848251511
2020-08-17 02:30:00,72.61052966085025,18.621666666671945,7.936666666626307
2020-08-17 02:31:00,72.61052966085025,18.621666666671945,7.936666666626307
2020-08-17 02:32:00,72.61052966085025,18.621666666671945,7.936666666626307
2020-08-17 02:33:00,72.61052966085025,18.621666666671945,7.936666666626307
2020-08-17 02:34:00,72.61052966085025,18.621666666671945,7.936666666626307
2020-08-17 02:35:00,72.61052966085025,18.621666666671945,7.936666666626307
2020-08-17 02:36:00,72.61052966085025,18.621666666671945,7.936666666626307
2020-08-17 02:37:00,72.61052966085025,18.621666666671945,7.936666666626307
2020-08-17 02:38:00,72.62000000018733,17.16166206423059,8.075415888314458
2020-08-17 02:39:00,72.62000000018733,17.16166206423059,8.075415888314458
2020-08-17 02:40:00,72.62000000018733,17.16166206423059,8.075415888314458
2020-08-17 02:41:00,72.62000000018733,17.16166206423059,8.075415888314458
2020-08-17 02:42:00,72.62000000018733,17.16166206423059,8.075415888314458
2020-08-17 02:43:00,72.62000000018733,17.16166206423059,8.075415888314458
2020-08-17 02:44:00,72.62000000018733,17.16166206423059,8.075415888314458
2020-08-17 02:45:00,72.62000000018733,17.16166206423059,8.075415888314458
2020-08-17 02:46:00,73.08815665494735,17.888330456726564,8.098333859086132
2020-08-17 02:47:00,73.08815665494735,17.888330456726564,8.098333859086132
2020-08-17 02:48:00,73.08815665494735,17.888330456726564,8.098333859086132
2020-08-17 02:49:00,73.08815665494735,17.888330456726564,8.098333859086132
2020-08-17 02:50:00,73.08815665494735,17.888330456726564,8.098333859086132
2020-08-17 02:51:00,73.08815665494735,17.888330456726564,8.098333859086132
2020-08-17 02:52:00,73.08815665494735,17.888330456726564,8.098333859086132
2020-08-17 02:53:00,73.08815665494735,17.888330456726564,8.098333859086132
2020-08-17 02:54:00,74.49118644987394,18.453333552198178,8.413333293262781
2020-08-17 02:55:00,74.49118644987394,18.453333552198178,8.413333293262781
