time,ExtCondensTurbineOP.steam_flow_in_x,ExtCondensTurbineOP.steam_flow_in_y,ExtCondensTurbineOP.steam_flow_side_x,ExtCondensTurbineOP.steam_flow_side_y,ExtCondensTurbineOP.electricity_generation_x,ExtCondensTurbineOP.electricity_generation_y,SteamPipelineOP.coal_consumption_hour,SteamPipelineOP.electricity_power_ext,SteamPipelineOP.electricity_price_ext,ExtCondensTurbineOP.hp_steam_machine_opt_array_x,ExtCondensTurbineOP.hp_steam_machine_opt_array_y,ExtCondensTurbineOP.lp_steam_machine_opt_array_x,ExtCondensTurbineOP.lp_steam_machine_opt_array_y,ExtCondensTurbineOP.electricity_machine_opt_array_x,ExtCondensTurbineOP.electricity_machine_opt_array_y
2020-12-02 00:17:00,70.11416666666668,71.42333333333333,24.6875,29.651666666666667,9.798333333333332,9.809166666666668,21.719642,0.41250000000000003,0.28351216814,70.0000000000004,69.99999999999132,31.000000000009383,33.80370921985798,8.95079111111038,8.911336856972431
2020-12-02 00:18:00,70.59249999999999,71.07249999999999,26.958333333333332,29.760833333333334,9.641666666666667,9.694999999999999,22.397703999999997,0.55,0.28351216814,70.0000000000004,69.99999999999132,31.000000000009383,33.80370921985798,8.95079111111038,8.911336856972431
2020-12-02 00:19:00,74.9375,70.0925,32.86416666666666,28.325833333333332,9.731666666666667,9.590833333333334,21.792946,0.24750000000000003,0.28351216814,70.0000000000094,70.0000000000223,30.99999999993305,27.199537825096506,8.910365777785106,9.507633443853509
2020-12-02 00:20:00,72.75250000000001,68.3025,31.205833333333334,25.564166666666665,9.48916666666667,9.579166666666667,21.931224,0.44,0.28351216814,70.0000000000094,70.0000000000223,30.99999999993305,27.199537825096506,8.910365777785106,9.507633443853509
2020-12-02 00:21:00,74.42750000000001,68.23583333333333,32.964999999999996,25.876666666666665,9.593333333333332,9.509166666666664,21.679658,0.55,0.28351216814,70.0000000000094,70.0000000000223,30.99999999993305,27.199537825096506,8.910365777785106,9.507633443853509
2020-12-02 00:22:00,72.83833333333332,68.02166666666666,31.52666666666667,25.662499999999998,9.455,9.485,21.792946,0.5775,0.28351216814,70.0000000000094,70.0000000000223,30.99999999993305,27.199537825096506,8.910365777785106,9.507633443853509
2020-12-02 00:23:00,73.26833333333336,67.79666666666667,31.847499999999997,25.769166666666667,9.468333333333332,9.475000000000001,21.659666000000005,0.9075000000000001,0.28351216814,70.0000000000094,70.0000000000223,30.99999999993305,27.199537825096506,8.910365777785106,9.507633443853509
2020-12-02 00:24:00,73.10333333333334,67.60083333333334,31.7625,25.793333333333333,9.444999999999999,9.446666666666667,21.921227999999996,0.4675,0.28351216814,70.0000000000139,69.9999999999965,32.1455555555489,29.58736524821471,8.578321111114084,9.11392793439783
2020-12-02 00:25:00,74.04249999999999,68.27999999999999,32.68416666666666,26.57166666666667,9.5075,9.491666666666667,21.824599999999997,0.715,0.28351216814,70.0000000000139,69.9999999999965,32.1455555555489,29.58736524821471,8.578321111114084,9.11392793439783
2020-12-02 00:26:00,73.67583333333333,67.99583333333332,32.49583333333333,26.076666666666668,9.469166666666666,9.5175,22.186121999999997,1.54,0.28351216814,70.0000000000139,69.9999999999965,32.1455555555489,29.58736524821471,8.578321111114084,9.11392793439783
