,BackPresTurbineOP.steam_flow_in,BackPresTurbineOP.steam_pressure_in,BackPresTurbineOP.steam_temperature_in,BackPresTurbineOP.electricity_generation,BackPresTurbineOP.steam_pressure_out,BackPresTurbineOP.steam_temperature_out
2020-09-04 00:45:00,31.12333333333334,2.9675,437.68000000000006,1.0758333333333334,0.7575,343.205
2020-09-04 00:46:00,29.6275,2.984166666666667,437.0616666666668,0.9816666666666668,0.75,342.5166666666666
2020-09-04 00:47:00,31.124000000000002,2.9509999999999996,436.54400000000004,1.077,0.752,342.15700000000004
2020-09-04 00:48:00,29.60818181818182,2.9672727272727273,436.0981818181818,0.9772727272727271,0.75,341.36909090909086
2020-09-04 00:49:00,30.239166666666666,2.9658333333333338,435.91333333333336,1.0241666666666664,0.7533333333333333,341.37416666666667
2020-09-04 00:50:00,29.66545454545455,3.0009090909090905,436.01636363636356,0.9854545454545456,0.7527272727272727,340.9263636363637
2020-09-04 00:51:00,29.326363636363634,3.0354545454545447,436.39363636363635,0.9800000000000003,0.7599999999999999,341.0290909090909
2020-09-04 00:52:00,29.17,3.0533333333333332,437.09416666666675,0.9766666666666669,0.7599999999999999,341.15749999999997
2020-09-04 00:53:00,28.953333333333333,3.07,437.89416666666665,0.9641666666666667,0.7599999999999999,341.375
2020-09-04 00:54:00,28.707000000000004,3.082,438.755,0.9480000000000001,0.7599999999999999,341.668
2020-09-04 00:55:00,28.297272727272727,3.0672727272727274,439.52272727272725,0.9154545454545456,0.7599999999999999,342.21000000000004
2020-09-04 00:56:00,28.05090909090909,3.0436363636363635,439.830909090909,0.8863636363636364,0.7509090909090909,342.9518181818182
2020-09-04 00:57:00,28.43727272727273,3.0309090909090908,439.7309090909091,0.9190909090909091,0.75,343.5536363636363
2020-09-04 00:58:00,28.668333333333333,3.0383333333333336,439.45,0.9383333333333334,0.75,343.6258333333333
2020-09-04 00:59:00,28.6909090909091,3.0372727272727276,438.9872727272727,0.9409090909090909,0.75,343.5418181818182
